country,axis,year,cumulative_drift
ARG,institutional.property_rights,1987,-2.0
ARG,institutional.property_rights,1988,-2.0
ARG,institutional.property_rights,1989,-2.0
ARG,institutional.property_rights,1990,-2.0
ARG,institutional.property_rights,1991,-2.0
ARG,institutional.property_rights,1992,-2.0
ARG,institutional.property_rights,1993,-2.0
ARG,institutional.property_rights,1994,-2.0
ARG,institutional.property_rights,1995,-2.0
ARG,institutional.property_rights,1996,-2.0
ARG,institutional.property_rights,1997,-2.0
ARG,institutional.property_rights,1998,-2.0
ARG,institutional.property_rights,1999,-5.0
ARG,institutional.property_rights,2000,-5.0
ARG,institutional.property_rights,2001,-8.0
ARG,institutional.property_rights,2002,-11.0
ARG,institutional.property_rights,2003,-11.0
ARG,institutional.property_rights,2004,-11.0
ARG,institutional.property_rights,2005,-11.0
ARG,institutional.property_rights,2006,-11.0
ARG,institutional.property_rights,2007,-14.0
ARG,institutional.property_rights,2008,-14.0
ARG,institutional.property_rights,2009,-14.0
ARG,institutional.property_rights,2010,-14.0
ARG,institutional.property_rights,2011,-14.0
ARG,institutional.property_rights,2012,-14.0
ARG,institutional.property_rights,2013,-14.0
ARG,institutional.property_rights,2014,-14.0
ARG,institutional.property_rights,2015,-14.0
ARG,institutional.property_rights,2016,-14.0
ARG,institutional.property_rights,2017,-14.0
ARG,institutional.property_rights,2018,-14.0
ARG,institutional.property_rights,2019,-14.0
ARG,institutional.property_rights,2020,-14.0
ARG,institutional.property_rights,2021,-14.0
ARG,institutional.property_rights,2022,-14.0
ARG,institutional.property_rights,2023,-14.0
ARG,institutional.property_rights,2024,-14.0
ARG,institutional.property_rights,2025,-14.0
ARG,institutional.rule_of_law,1976,-3.0
ARG,institutional.rule_of_law,1977,-3.0
ARG,institutional.rule_of_law,1978,-3.0
ARG,institutional.rule_of_law,1979,-3.0
ARG,institutional.rule_of_law,1980,-3.0
ARG,institutional.rule_of_law,1981,-3.0
ARG,institutional.rule_of_law,1982,-3.0
ARG,institutional.rule_of_law,1989,-2.0
ARG,institutional.rule_of_law,1990,-2.0
ARG,institutional.rule_of_law,1991,-2.0
ARG,institutional.rule_of_law,1992,-2.0
ARG,institutional.rule_of_law,1993,-2.0
ARG,institutional.rule_of_law,1994,-2.0
ARG,institutional.rule_of_law,1995,-4.0
ARG,institutional.rule_of_law,1996,-4.0
ARG,institutional.rule_of_law,1997,-4.0
ARG,institutional.rule_of_law,1998,-4.0
ARG,institutional.rule_of_law,1999,-6.0
ARG,institutional.rule_of_law,2000,-6.0
ARG,institutional.rule_of_law,2001,-6.0
ARG,institutional.rule_of_law,2002,-6.0
ARG,institutional.rule_of_law,2003,-4.0
ARG,institutional.rule_of_law,2004,-4.0
ARG,institutional.rule_of_law,2005,-4.0
ARG,institutional.rule_of_law,2006,-4.0
ARG,institutional.rule_of_law,2007,-6.0
ARG,institutional.rule_of_law,2008,-6.0
ARG,institutional.rule_of_law,2009,-6.0
ARG,institutional.rule_of_law,2010,-6.0
ARG,institutional.rule_of_law,2011,-6.0
ARG,institutional.rule_of_law,2012,-6.0
ARG,institutional.rule_of_law,2013,-6.0
ARG,institutional.rule_of_law,2014,-6.0
ARG,institutional.rule_of_law,2015,-6.0
ARG,institutional.rule_of_law,2016,-6.0
ARG,institutional.rule_of_law,2017,-6.0
ARG,institutional.rule_of_law,2018,-6.0
ARG,institutional.rule_of_law,2019,-6.0
ARG,institutional.rule_of_law,2020,-6.0
ARG,institutional.rule_of_law,2021,-6.0
ARG,institutional.rule_of_law,2022,-6.0
ARG,institutional.rule_of_law,2023,-6.0
ARG,institutional.rule_of_law,2024,-6.0
ARG,institutional.rule_of_law,2025,-6.0
ARG,monetary.central_bank_independence,1989,-3.0
ARG,monetary.central_bank_independence,1990,-3.0
ARG,monetary.central_bank_independence,1999,-2.0
ARG,monetary.central_bank_independence,2000,-2.0
ARG,monetary.central_bank_independence,2001,-5.0
ARG,monetary.central_bank_independence,2002,-7.0
ARG,monetary.central_bank_independence,2003,-11.0
ARG,monetary.central_bank_independence,2004,-11.0
ARG,monetary.central_bank_independence,2005,-11.0
ARG,monetary.central_bank_independence,2006,-11.0
ARG,monetary.central_bank_independence,2007,-14.0
ARG,monetary.central_bank_independence,2008,-14.0
ARG,monetary.central_bank_independence,2009,-14.0
ARG,monetary.central_bank_independence,2010,-14.0
ARG,monetary.central_bank_independence,2011,-14.0
ARG,monetary.central_bank_independence,2012,-14.0
ARG,monetary.central_bank_independence,2013,-14.0
ARG,monetary.central_bank_independence,2014,-14.0
ARG,monetary.central_bank_independence,2015,-12.0
ARG,monetary.central_bank_independence,2016,-12.0
ARG,monetary.central_bank_independence,2017,-12.0
ARG,monetary.central_bank_independence,2018,-12.0
ARG,monetary.central_bank_independence,2019,-15.0
ARG,monetary.central_bank_independence,2020,-15.0
ARG,monetary.central_bank_independence,2021,-15.0
ARG,monetary.central_bank_independence,2022,-15.0
ARG,monetary.central_bank_independence,2023,-15.0
ARG,monetary.central_bank_independence,2024,-15.0
ARG,monetary.central_bank_independence,2025,-15.0
ARG,monetary.monetary_expansion_direction,1983,-1.0
ARG,monetary.monetary_expansion_direction,1984,-1.0
ARG,monetary.monetary_expansion_direction,1985,-1.0
ARG,monetary.monetary_expansion_direction,1986,-1.0
ARG,monetary.monetary_expansion_direction,1987,-1.0
ARG,monetary.monetary_expansion_direction,1988,-1.0
ARG,monetary.monetary_expansion_direction,1989,-4.0
ARG,monetary.monetary_expansion_direction,1990,-4.0
ARG,monetary.monetary_expansion_direction,1991,-4.0
ARG,monetary.monetary_expansion_direction,1992,-4.0
ARG,monetary.monetary_expansion_direction,1993,-4.0
ARG,monetary.monetary_expansion_direction,1994,-4.0
ARG,monetary.monetary_expansion_direction,1995,-4.0
ARG,monetary.monetary_expansion_direction,1996,-4.0
ARG,monetary.monetary_expansion_direction,1997,-4.0
ARG,monetary.monetary_expansion_direction,1998,-4.0
ARG,monetary.monetary_expansion_direction,1999,-4.0
ARG,monetary.monetary_expansion_direction,2000,-4.0
ARG,monetary.monetary_expansion_direction,2001,-4.0
ARG,monetary.monetary_expansion_direction,2002,-4.0
ARG,monetary.monetary_expansion_direction,2003,-4.0
ARG,monetary.monetary_expansion_direction,2004,-4.0
ARG,monetary.monetary_expansion_direction,2005,-4.0
ARG,monetary.monetary_expansion_direction,2006,-4.0
ARG,monetary.monetary_expansion_direction,2007,-4.0
ARG,monetary.monetary_expansion_direction,2008,-4.0
ARG,monetary.monetary_expansion_direction,2009,-4.0
ARG,monetary.monetary_expansion_direction,2010,-4.0
ARG,monetary.monetary_expansion_direction,2011,-4.0
ARG,monetary.monetary_expansion_direction,2012,-4.0
ARG,monetary.monetary_expansion_direction,2013,-4.0
ARG,monetary.monetary_expansion_direction,2014,-4.0
ARG,monetary.monetary_expansion_direction,2015,-4.0
ARG,monetary.monetary_expansion_direction,2016,-4.0
ARG,monetary.monetary_expansion_direction,2017,-4.0
ARG,monetary.monetary_expansion_direction,2018,-4.0
ARG,monetary.monetary_expansion_direction,2019,-1.0
ARG,monetary.monetary_expansion_direction,2020,-1.0
ARG,monetary.monetary_expansion_direction,2021,-1.0
ARG,monetary.monetary_expansion_direction,2022,-1.0
ARG,monetary.monetary_expansion_direction,2023,-1.0
ARG,monetary.monetary_expansion_direction,2024,-1.0
ARG,monetary.monetary_expansion_direction,2025,-1.0
ARG,regulatory.financial_deregulation,1976,-3.0
ARG,regulatory.financial_deregulation,1977,-3.0
ARG,regulatory.financial_deregulation,1978,-3.0
ARG,regulatory.financial_deregulation,1979,-3.0
ARG,regulatory.financial_deregulation,1980,-3.0
ARG,regulatory.financial_deregulation,1981,-3.0
ARG,regulatory.financial_deregulation,1982,-3.0
ARG,regulatory.financial_deregulation,1983,-4.0
ARG,regulatory.financial_deregulation,1984,-4.0
ARG,regulatory.financial_deregulation,1985,-4.0
ARG,regulatory.financial_deregulation,1986,-4.0
ARG,regulatory.financial_deregulation,1987,-4.0
ARG,regulatory.financial_deregulation,1988,-4.0
ARG,regulatory.financial_deregulation,1989,-4.0
ARG,regulatory.financial_deregulation,1990,-4.0
ARG,regulatory.financial_deregulation,1991,-4.0
ARG,regulatory.financial_deregulation,1992,-4.0
ARG,regulatory.financial_deregulation,1993,-4.0
ARG,regulatory.financial_deregulation,1994,-4.0
ARG,regulatory.financial_deregulation,1995,-4.0
ARG,regulatory.financial_deregulation,1996,-4.0
ARG,regulatory.financial_deregulation,1997,-4.0
ARG,regulatory.financial_deregulation,1998,-4.0
ARG,regulatory.financial_deregulation,1999,-4.0
ARG,regulatory.financial_deregulation,2000,-4.0
ARG,regulatory.financial_deregulation,2001,-4.0
ARG,regulatory.financial_deregulation,2002,-4.0
ARG,regulatory.financial_deregulation,2003,-4.0
ARG,regulatory.financial_deregulation,2004,-4.0
ARG,regulatory.financial_deregulation,2005,-4.0
ARG,regulatory.financial_deregulation,2006,-4.0
ARG,regulatory.financial_deregulation,2007,-4.0
ARG,regulatory.financial_deregulation,2008,-4.0
ARG,regulatory.financial_deregulation,2009,-4.0
ARG,regulatory.financial_deregulation,2010,-4.0
ARG,regulatory.financial_deregulation,2011,-4.0
ARG,regulatory.financial_deregulation,2012,-4.0
ARG,regulatory.financial_deregulation,2013,-4.0
ARG,regulatory.financial_deregulation,2014,-4.0
ARG,regulatory.financial_deregulation,2015,-2.0
ARG,regulatory.financial_deregulation,2016,-2.0
ARG,regulatory.financial_deregulation,2017,-2.0
ARG,regulatory.financial_deregulation,2018,-2.0
ARG,regulatory.financial_deregulation,2019,-2.0
ARG,regulatory.financial_deregulation,2020,-2.0
ARG,regulatory.financial_deregulation,2021,-2.0
ARG,regulatory.financial_deregulation,2022,-2.0
ARG,regulatory.financial_deregulation,2023,-2.0
ARG,regulatory.financial_deregulation,2024,-2.0
ARG,regulatory.financial_deregulation,2025,-2.0
ARG,regulatory.labour_market_flexibility,2023,2.0
ARG,regulatory.labour_market_flexibility,2024,2.0
ARG,regulatory.labour_market_flexibility,2025,2.0
ARG,regulatory.product_market_competition,1989,3.0
ARG,regulatory.product_market_competition,1990,3.0
ARG,regulatory.product_market_competition,1991,6.0
ARG,regulatory.product_market_competition,1992,6.0
ARG,regulatory.product_market_competition,1993,6.0
ARG,regulatory.product_market_competition,1994,6.0
ARG,regulatory.product_market_competition,1995,8.0
ARG,regulatory.product_market_competition,1996,8.0
ARG,regulatory.product_market_competition,1997,8.0
ARG,regulatory.product_market_competition,1998,8.0
ARG,regulatory.product_market_competition,1999,8.0
ARG,regulatory.product_market_competition,2000,8.0
ARG,regulatory.product_market_competition,2001,8.0
ARG,regulatory.product_market_competition,2002,8.0
ARG,regulatory.product_market_competition,2003,5.0
ARG,regulatory.product_market_competition,2004,5.0
ARG,regulatory.product_market_competition,2005,5.0
ARG,regulatory.product_market_competition,2006,5.0
ARG,regulatory.product_market_competition,2007,5.0
ARG,regulatory.product_market_competition,2008,5.0
ARG,regulatory.product_market_competition,2009,5.0
ARG,regulatory.product_market_competition,2010,5.0
ARG,regulatory.product_market_competition,2011,5.0
ARG,regulatory.product_market_competition,2012,5.0
ARG,regulatory.product_market_competition,2013,5.0
ARG,regulatory.product_market_competition,2014,5.0
ARG,regulatory.product_market_competition,2015,7.0
ARG,regulatory.product_market_competition,2016,7.0
ARG,regulatory.product_market_competition,2017,7.0
ARG,regulatory.product_market_competition,2018,7.0
ARG,regulatory.product_market_competition,2019,5.0
ARG,regulatory.product_market_competition,2020,5.0
ARG,regulatory.product_market_competition,2021,5.0
ARG,regulatory.product_market_competition,2022,5.0
ARG,regulatory.product_market_competition,2023,8.0
ARG,regulatory.product_market_competition,2024,8.0
ARG,regulatory.product_market_competition,2025,8.0
ARG,regulatory.trade_openness,1976,2.0
ARG,regulatory.trade_openness,1977,2.0
ARG,regulatory.trade_openness,1978,2.0
ARG,regulatory.trade_openness,1979,2.0
ARG,regulatory.trade_openness,1980,2.0
ARG,regulatory.trade_openness,1981,2.0
ARG,regulatory.trade_openness,1982,2.0
ARG,regulatory.trade_openness,1983,2.0
ARG,regulatory.trade_openness,1984,2.0
ARG,regulatory.trade_openness,1985,2.0
ARG,regulatory.trade_openness,1986,2.0
ARG,regulatory.trade_openness,1987,2.0
ARG,regulatory.trade_openness,1988,2.0
ARG,regulatory.trade_openness,1989,5.0
ARG,regulatory.trade_openness,1990,5.0
ARG,regulatory.trade_openness,1991,8.0
ARG,regulatory.trade_openness,1992,8.0
ARG,regulatory.trade_openness,1993,8.0
ARG,regulatory.trade_openness,1994,8.0
ARG,regulatory.trade_openness,1995,8.0
ARG,regulatory.trade_openness,1996,8.0
ARG,regulatory.trade_openness,1997,8.0
ARG,regulatory.trade_openness,1998,8.0
ARG,regulatory.trade_openness,1999,8.0
ARG,regulatory.trade_openness,2000,8.0
ARG,regulatory.trade_openness,2001,8.0
ARG,regulatory.trade_openness,2002,8.0
ARG,regulatory.trade_openness,2003,5.0
ARG,regulatory.trade_openness,2004,5.0
ARG,regulatory.trade_openness,2005,5.0
ARG,regulatory.trade_openness,2006,5.0
ARG,regulatory.trade_openness,2007,3.0
ARG,regulatory.trade_openness,2008,3.0
ARG,regulatory.trade_openness,2009,3.0
ARG,regulatory.trade_openness,2010,3.0
ARG,regulatory.trade_openness,2011,3.0
ARG,regulatory.trade_openness,2012,3.0
ARG,regulatory.trade_openness,2013,3.0
ARG,regulatory.trade_openness,2014,3.0
ARG,regulatory.trade_openness,2015,5.0
ARG,regulatory.trade_openness,2016,5.0
ARG,regulatory.trade_openness,2017,5.0
ARG,regulatory.trade_openness,2018,5.0
ARG,regulatory.trade_openness,2019,3.0
ARG,regulatory.trade_openness,2020,3.0
ARG,regulatory.trade_openness,2021,3.0
ARG,regulatory.trade_openness,2022,3.0
ARG,regulatory.trade_openness,2023,5.0
ARG,regulatory.trade_openness,2024,5.0
ARG,regulatory.trade_openness,2025,5.0
ARG,statist_drift,1976,-3.0
ARG,statist_drift,1977,-3.0
ARG,statist_drift,1978,-3.0
ARG,statist_drift,1979,-3.0
ARG,statist_drift,1980,-3.0
ARG,statist_drift,1981,-3.0
ARG,statist_drift,1982,-3.0
ARG,statist_drift,1983,-3.0
ARG,statist_drift,1984,-3.0
ARG,statist_drift,1985,-3.0
ARG,statist_drift,1986,-3.0
ARG,statist_drift,1987,-3.0
ARG,statist_drift,1988,-3.0
ARG,statist_drift,1989,-9.0
ARG,statist_drift,1990,-9.0
ARG,statist_drift,1991,-16.0
ARG,statist_drift,1992,-16.0
ARG,statist_drift,1993,-16.0
ARG,statist_drift,1994,-16.0
ARG,statist_drift,1995,-17.0
ARG,statist_drift,1996,-17.0
ARG,statist_drift,1997,-17.0
ARG,statist_drift,1998,-17.0
ARG,statist_drift,1999,-18.0
ARG,statist_drift,2000,-18.0
ARG,statist_drift,2001,-12.0
ARG,statist_drift,2002,-7.0
ARG,statist_drift,2003,13.0
ARG,statist_drift,2004,13.0
ARG,statist_drift,2005,13.0
ARG,statist_drift,2006,13.0
ARG,statist_drift,2007,20.0
ARG,statist_drift,2008,20.0
ARG,statist_drift,2009,20.0
ARG,statist_drift,2010,20.0
ARG,statist_drift,2011,20.0
ARG,statist_drift,2012,20.0
ARG,statist_drift,2013,20.0
ARG,statist_drift,2014,20.0
ARG,statist_drift,2015,13.0
ARG,statist_drift,2016,13.0
ARG,statist_drift,2017,13.0
ARG,statist_drift,2018,13.0
ARG,statist_drift,2019,32.0
ARG,statist_drift,2020,32.0
ARG,statist_drift,2021,32.0
ARG,statist_drift,2022,32.0
ARG,statist_drift,2023,19.0
ARG,statist_drift,2024,19.0
ARG,statist_drift,2025,19.0
AUS,fiscal.sectoral_subsidy,2007,2.0
AUS,fiscal.sectoral_subsidy,2008,2.0
AUS,fiscal.sectoral_subsidy,2009,2.0
AUS,fiscal.sectoral_subsidy,2010,2.0
AUS,fiscal.sectoral_subsidy,2011,2.0
AUS,fiscal.sectoral_subsidy,2012,2.0
AUS,fiscal.sectoral_subsidy,2013,2.0
AUS,fiscal.sectoral_subsidy,2014,2.0
AUS,fiscal.sectoral_subsidy,2015,3.0
AUS,fiscal.sectoral_subsidy,2016,3.0
AUS,fiscal.sectoral_subsidy,2017,3.0
AUS,fiscal.sectoral_subsidy,2018,5.0
AUS,fiscal.sectoral_subsidy,2019,5.0
AUS,fiscal.sectoral_subsidy,2020,5.0
AUS,fiscal.sectoral_subsidy,2021,5.0
AUS,fiscal.sectoral_subsidy,2022,8.0
AUS,fiscal.sectoral_subsidy,2023,8.0
AUS,fiscal.sectoral_subsidy,2024,8.0
AUS,fiscal.sectoral_subsidy,2025,8.0
AUS,fiscal.spending_level,2007,3.0
AUS,fiscal.spending_level,2008,3.0
AUS,fiscal.spending_level,2009,3.0
AUS,fiscal.spending_level,2010,3.0
AUS,fiscal.spending_level,2011,3.0
AUS,fiscal.spending_level,2012,3.0
AUS,fiscal.spending_level,2013,2.0
AUS,fiscal.spending_level,2014,2.0
AUS,fiscal.spending_level,2015,2.0
AUS,fiscal.spending_level,2016,2.0
AUS,fiscal.spending_level,2017,2.0
AUS,fiscal.spending_level,2018,5.0
AUS,fiscal.spending_level,2019,5.0
AUS,fiscal.spending_level,2020,5.0
AUS,fiscal.spending_level,2021,5.0
AUS,fiscal.spending_level,2022,5.0
AUS,fiscal.spending_level,2023,5.0
AUS,fiscal.spending_level,2024,5.0
AUS,fiscal.spending_level,2025,5.0
AUS,fiscal.tax_corporate,2007,2.0
AUS,fiscal.tax_corporate,2008,2.0
AUS,fiscal.tax_corporate,2009,2.0
AUS,fiscal.tax_corporate,2010,4.0
AUS,fiscal.tax_corporate,2011,4.0
AUS,fiscal.tax_corporate,2012,4.0
AUS,fiscal.tax_corporate,2013,2.0
AUS,fiscal.tax_corporate,2014,2.0
AUS,fiscal.tax_corporate,2015,1.0
AUS,fiscal.tax_corporate,2016,1.0
AUS,fiscal.tax_corporate,2017,1.0
AUS,fiscal.tax_corporate,2018,1.0
AUS,fiscal.tax_corporate,2019,1.0
AUS,fiscal.tax_corporate,2020,1.0
AUS,fiscal.tax_corporate,2021,1.0
AUS,fiscal.tax_corporate,2022,1.0
AUS,fiscal.tax_corporate,2023,1.0
AUS,fiscal.tax_corporate,2024,1.0
AUS,fiscal.tax_corporate,2025,1.0
AUS,fiscal.tax_progressivity,1996,-3.0
AUS,fiscal.tax_progressivity,1997,-3.0
AUS,fiscal.tax_progressivity,1998,-3.0
AUS,fiscal.tax_progressivity,1999,-3.0
AUS,fiscal.tax_progressivity,2000,-3.0
AUS,fiscal.tax_progressivity,2001,-3.0
AUS,fiscal.tax_progressivity,2002,-3.0
AUS,fiscal.tax_progressivity,2003,-3.0
AUS,fiscal.tax_progressivity,2004,-3.0
AUS,fiscal.tax_progressivity,2005,-3.0
AUS,fiscal.tax_progressivity,2006,-3.0
AUS,fiscal.tax_progressivity,2007,-3.0
AUS,fiscal.tax_progressivity,2008,-3.0
AUS,fiscal.tax_progressivity,2009,-3.0
AUS,fiscal.tax_progressivity,2010,-3.0
AUS,fiscal.tax_progressivity,2011,-3.0
AUS,fiscal.tax_progressivity,2012,-3.0
AUS,fiscal.tax_progressivity,2013,-3.0
AUS,fiscal.tax_progressivity,2014,-3.0
AUS,fiscal.tax_progressivity,2015,-5.0
AUS,fiscal.tax_progressivity,2016,-5.0
AUS,fiscal.tax_progressivity,2017,-5.0
AUS,fiscal.tax_progressivity,2018,-7.0
AUS,fiscal.tax_progressivity,2019,-7.0
AUS,fiscal.tax_progressivity,2020,-7.0
AUS,fiscal.tax_progressivity,2021,-7.0
AUS,fiscal.tax_progressivity,2022,-5.0
AUS,fiscal.tax_progressivity,2023,-5.0
AUS,fiscal.tax_progressivity,2024,-5.0
AUS,fiscal.tax_progressivity,2025,-5.0
AUS,fiscal.transfer_expansion,1976,-2.0
AUS,fiscal.transfer_expansion,1977,-2.0
AUS,fiscal.transfer_expansion,1978,-2.0
AUS,fiscal.transfer_expansion,1979,-2.0
AUS,fiscal.transfer_expansion,1980,-2.0
AUS,fiscal.transfer_expansion,1981,-2.0
AUS,fiscal.transfer_expansion,1982,-2.0
AUS,fiscal.transfer_expansion,1983,-2.0
AUS,fiscal.transfer_expansion,1984,-2.0
AUS,fiscal.transfer_expansion,1985,-2.0
AUS,fiscal.transfer_expansion,1986,-2.0
AUS,fiscal.transfer_expansion,1987,-2.0
AUS,fiscal.transfer_expansion,1988,-2.0
AUS,fiscal.transfer_expansion,1989,-2.0
AUS,fiscal.transfer_expansion,1990,-2.0
AUS,fiscal.transfer_expansion,1991,1.0
AUS,fiscal.transfer_expansion,1992,1.0
AUS,fiscal.transfer_expansion,1993,1.0
AUS,fiscal.transfer_expansion,1994,1.0
AUS,fiscal.transfer_expansion,1995,1.0
AUS,fiscal.transfer_expansion,1996,4.0
AUS,fiscal.transfer_expansion,1997,4.0
AUS,fiscal.transfer_expansion,1998,4.0
AUS,fiscal.transfer_expansion,1999,4.0
AUS,fiscal.transfer_expansion,2000,4.0
AUS,fiscal.transfer_expansion,2001,4.0
AUS,fiscal.transfer_expansion,2002,4.0
AUS,fiscal.transfer_expansion,2003,4.0
AUS,fiscal.transfer_expansion,2004,4.0
AUS,fiscal.transfer_expansion,2005,4.0
AUS,fiscal.transfer_expansion,2006,4.0
AUS,fiscal.transfer_expansion,2007,6.0
AUS,fiscal.transfer_expansion,2008,6.0
AUS,fiscal.transfer_expansion,2009,6.0
AUS,fiscal.transfer_expansion,2010,8.0
AUS,fiscal.transfer_expansion,2011,8.0
AUS,fiscal.transfer_expansion,2012,8.0
AUS,fiscal.transfer_expansion,2013,8.0
AUS,fiscal.transfer_expansion,2014,8.0
AUS,fiscal.transfer_expansion,2015,8.0
AUS,fiscal.transfer_expansion,2016,8.0
AUS,fiscal.transfer_expansion,2017,8.0
AUS,fiscal.transfer_expansion,2018,11.0
