ieset_city_id,source_system,source_id,source_name,source_country_name,source_country_iso3,match_type,match_score,manual_review_required,source_id_column,source_name_column
ghsl_ucdb_r2024a:10199,ghsl_ucdb_r2024a,10199,Linyi,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3823,ghsl_ucdb_r2024a,3823,Rajkot,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7563,ghsl_ucdb_r2024a,7563,Vasai-Virar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1693,ghsl_ucdb_r2024a,1693,Stockholm,Sweden,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8672,ghsl_ucdb_r2024a,8672,Chhatrapati Sambhajinagar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5315,ghsl_ucdb_r2024a,5315,Jodhpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4416,ghsl_ucdb_r2024a,4416,Kananga,Democratic Republic of the Congo,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:458,ghsl_ucdb_r2024a,458,Beirut,Lebanon,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:507,ghsl_ucdb_r2024a,507,Tijuana,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11537,ghsl_ucdb_r2024a,11537,Zhangzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8806,ghsl_ucdb_r2024a,8806,Gwalior,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10074,ghsl_ucdb_r2024a,10074,Raipur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1262,ghsl_ucdb_r2024a,1262,Calgary,Canada,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2448,ghsl_ucdb_r2024a,2448,Erbil,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5794,ghsl_ucdb_r2024a,5794,San Antonio,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2005,ghsl_ucdb_r2024a,2005,Angeles,Philippines,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6297,ghsl_ucdb_r2024a,6297,Kishoreganj,Bangladesh,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2241,ghsl_ucdb_r2024a,2241,Daejeon,South Korea,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1900,ghsl_ucdb_r2024a,1900,Hargeisa,Somalia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6958,ghsl_ucdb_r2024a,6958,Surakarta,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9881,ghsl_ucdb_r2024a,9881,Anshan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:761,ghsl_ucdb_r2024a,761,Herat,Afghanistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9968,ghsl_ucdb_r2024a,9968,Gorakhpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6485,ghsl_ucdb_r2024a,6485,Tegal,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11003,ghsl_ucdb_r2024a,11003,Ganzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9921,ghsl_ucdb_r2024a,9921,Jilin City,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5830,ghsl_ucdb_r2024a,5830,Tarogong,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7543,ghsl_ucdb_r2024a,7543,Aba,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1236,ghsl_ucdb_r2024a,1236,Dushanbe,Tajikistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1290,ghsl_ucdb_r2024a,1290,Brussels,Belgium,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2335,ghsl_ucdb_r2024a,2335,Cordoba,Argentina,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3809,ghsl_ucdb_r2024a,3809,Soshanguve,South Africa,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11489,ghsl_ucdb_r2024a,11489,Cixi,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10512,ghsl_ucdb_r2024a,10512,Mehsi,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8666,ghsl_ucdb_r2024a,8666,Moradabad,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:362,ghsl_ucdb_r2024a,362,Managua,Nicaragua,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4407,ghsl_ucdb_r2024a,4407,Fez,Morocco,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9996,ghsl_ucdb_r2024a,9996,Durg,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9251,ghsl_ucdb_r2024a,9251,Binhai New Area,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2667,ghsl_ucdb_r2024a,2667,Gwangju,South Korea,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:764,ghsl_ucdb_r2024a,764,Bishkek,Kyrgyzstan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3780,ghsl_ucdb_r2024a,3780,Xining,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4694,ghsl_ucdb_r2024a,4694,Batam City,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4522,ghsl_ucdb_r2024a,4522,Valencia,Spain,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:295,ghsl_ucdb_r2024a,295,Bujumbura,Burundi,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11665,ghsl_ucdb_r2024a,11665,Taizhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4478,ghsl_ucdb_r2024a,4478,León,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9978,ghsl_ucdb_r2024a,9978,Tiruchirappalli,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11500,ghsl_ucdb_r2024a,11500,Guwahati,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10695,ghsl_ucdb_r2024a,10695,Xiuying District,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4529,ghsl_ucdb_r2024a,4529,Antalya,Turkey,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4773,ghsl_ucdb_r2024a,4773,Torreón,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4034,ghsl_ucdb_r2024a,4034,Al-Najaf,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:152,ghsl_ucdb_r2024a,152,Manama,Bahrain,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4183,ghsl_ucdb_r2024a,4183,Ilorin,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2734,ghsl_ucdb_r2024a,2734,Brisbane,Australia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:666,ghsl_ucdb_r2024a,666,Cochabamba,Bolivia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:498,ghsl_ucdb_r2024a,498,Perth,Australia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7358,ghsl_ucdb_r2024a,7358,Novosibirsk,Russia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1991,ghsl_ucdb_r2024a,1991,Srinagar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1301,ghsl_ucdb_r2024a,1301,Lubango,Angola,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9860,ghsl_ucdb_r2024a,9860,Gyanpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7471,ghsl_ucdb_r2024a,7471,Abuja,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1432,ghsl_ucdb_r2024a,1432,Tabriz,Iran,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9939,ghsl_ucdb_r2024a,9939,Liuzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:40,ghsl_ucdb_r2024a,40,Serrekunda,Gambia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10143,ghsl_ucdb_r2024a,10143,Xuzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4316,ghsl_ucdb_r2024a,4316,Amritsar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:511,ghsl_ucdb_r2024a,511,San Pedro Sula,Honduras,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3886,ghsl_ucdb_r2024a,3886,Tangier,Morocco,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9800,ghsl_ucdb_r2024a,9800,Salem,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9390,ghsl_ucdb_r2024a,9390,Mysuru,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:395,ghsl_ucdb_r2024a,395,Bobo-Dioulasso,Burkina Faso,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9431,ghsl_ucdb_r2024a,9431,Kaifeng,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5918,ghsl_ucdb_r2024a,5918,Al Zaqaziq,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8564,ghsl_ucdb_r2024a,8564,Maiduguri,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8100,ghsl_ucdb_r2024a,8100,Vitória,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5314,ghsl_ucdb_r2024a,5314,Mardan,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4118,ghsl_ucdb_r2024a,4118,Ta'izz,Yemen,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3811,ghsl_ucdb_r2024a,3811,Kharkiv,Ukraine,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7426,ghsl_ucdb_r2024a,7426,Aboh,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6635,ghsl_ucdb_r2024a,6635,Pekalongan,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6515,ghsl_ucdb_r2024a,6515,Purwokerto,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7365,ghsl_ucdb_r2024a,7365,São Luís,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:582,ghsl_ucdb_r2024a,582,Bangui,Central African Republic,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5500,ghsl_ucdb_r2024a,5500,Sendai,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:945,ghsl_ucdb_r2024a,945,Oran,Algeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:698,ghsl_ucdb_r2024a,698,Copenhagen,Denmark,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5181,ghsl_ucdb_r2024a,5181,Bandar Lampung,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1063,ghsl_ucdb_r2024a,1063,Takoradi,Ghana,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7991,ghsl_ucdb_r2024a,7991,Saharanpur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:258,ghsl_ucdb_r2024a,258,Tripoli,Libya,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:70,ghsl_ucdb_r2024a,70,Turin,Italy,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2264,ghsl_ucdb_r2024a,2264,Liverpool,United Kingdom,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10224,ghsl_ucdb_r2024a,10224,Vijayawada,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2306,ghsl_ucdb_r2024a,2306,Shymkent,Kazakhstan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2839,ghsl_ucdb_r2024a,2839,Kirkuk,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7243,ghsl_ucdb_r2024a,7243,Orlando,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3586,ghsl_ucdb_r2024a,3586,Pekanbaru,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7958,ghsl_ucdb_r2024a,7958,Samarinda,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1590,ghsl_ucdb_r2024a,1590,Amsterdam,Netherlands,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:564,ghsl_ucdb_r2024a,564,Cabinda,Angola,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8234,ghsl_ucdb_r2024a,8234,Kota,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:804,ghsl_ucdb_r2024a,804,Montevideo,Uruguay,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7181,ghsl_ucdb_r2024a,7181,Minneapolis [Saint Paul],United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5157,ghsl_ucdb_r2024a,5157,Ciudad Juárez,México,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10941,ghsl_ucdb_r2024a,10941,Yancheng,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3096,ghsl_ucdb_r2024a,3096,Padang,Indonesia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1027,ghsl_ucdb_r2024a,1027,Kitakyushu,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7178,ghsl_ucdb_r2024a,7178,Sylhet,Bangladesh,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:560,ghsl_ucdb_r2024a,560,Prague,Czechia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:573,ghsl_ucdb_r2024a,573,Belgrade,Serbia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11379,ghsl_ucdb_r2024a,11379,Jinhua,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3978,ghsl_ucdb_r2024a,3978,Lyon,France,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10816,ghsl_ucdb_r2024a,10816,Begusarai,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8120,ghsl_ucdb_r2024a,8120,Dehradun,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4644,ghsl_ucdb_r2024a,4644,Nizhny Novgorod,Russia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3547,ghsl_ucdb_r2024a,3547,Rosario,Argentina,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8945,ghsl_ucdb_r2024a,8945,Honghuagang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9571,ghsl_ucdb_r2024a,9571,Luohe,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5294,ghsl_ucdb_r2024a,5294,Đà Nẵng,Vietnam,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10403,ghsl_ucdb_r2024a,10403,Tianjia‘an,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:217,ghsl_ucdb_r2024a,217,Asuncion,Paraguay,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11122,ghsl_ucdb_r2024a,11122,Bhubaneshwar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5657,ghsl_ucdb_r2024a,5657,Jalandhar,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1763,ghsl_ucdb_r2024a,1763,Touba,Senegal,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4822,ghsl_ucdb_r2024a,4822,Sincan,Turkey,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3371,ghsl_ucdb_r2024a,3371,Jammu,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9620,ghsl_ucdb_r2024a,9620,Tiruppur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1186,ghsl_ucdb_r2024a,1186,Cologne,Germany,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1853,ghsl_ucdb_r2024a,1853,Marrakesh,Morocco,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:6776,ghsl_ucdb_r2024a,6776,Asyut,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:2921,ghsl_ucdb_r2024a,2921,Hiroshima,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1564,ghsl_ucdb_r2024a,1564,Edmonton,Canada,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:876,ghsl_ucdb_r2024a,876,Duhok,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11653,ghsl_ucdb_r2024a,11653,Yueqing,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8363,ghsl_ucdb_r2024a,8363,Natal,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9029,ghsl_ucdb_r2024a,9029,Shiyan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7425,ghsl_ucdb_r2024a,7425,Santos,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1634,ghsl_ucdb_r2024a,1634,Astana,Kazakhstan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7085,ghsl_ucdb_r2024a,7085,Sargodha,Pakistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7959,ghsl_ucdb_r2024a,7959,Baltimore,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5901,ghsl_ucdb_r2024a,5901,Kazan,Russia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:394,ghsl_ucdb_r2024a,394,Dublin,Ireland,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8403,ghsl_ucdb_r2024a,8403,João Pessoa,Brazil,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7943,ghsl_ucdb_r2024a,7943,Shunqing,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8954,ghsl_ucdb_r2024a,8954,Solapur,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5377,ghsl_ucdb_r2024a,5377,Salt Lake City,United States,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7093,ghsl_ucdb_r2024a,7093,Suhaj,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4230,ghsl_ucdb_r2024a,4230,El Mahalla El Kubra,Egypt,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7057,ghsl_ucdb_r2024a,7057,Yekaterinburg,Russia,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11195,ghsl_ucdb_r2024a,11195,Zhangjiagang,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:9329,ghsl_ucdb_r2024a,9329,Dengzhou,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:8584,ghsl_ucdb_r2024a,8584,Linfen,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:7716,ghsl_ucdb_r2024a,7716,Enugu,Nigeria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11155,ghsl_ucdb_r2024a,11155,Tuen Mun,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:5906,ghsl_ucdb_r2024a,5906,Khulna,Bangladesh,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:1121,ghsl_ucdb_r2024a,1121,Ashgabat,Turkmenistan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3468,ghsl_ucdb_r2024a,3468,Karbala,Iraq,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:3562,ghsl_ucdb_r2024a,3562,Tshikapa,Democratic Republic of the Congo,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:11280,ghsl_ucdb_r2024a,11280,Berhampore,India,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:10915,ghsl_ucdb_r2024a,10915,Ma'anshan,China,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:109,ghsl_ucdb_r2024a,109,Sofia,Bulgaria,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:4512,ghsl_ucdb_r2024a,4512,Naha,Japan,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
ghsl_ucdb_r2024a:214,ghsl_ucdb_r2024a,214,Mendoza,Argentina,,canonical_native_id,1.0,False,ID_UC_G0,GC_UCN_MAI_2025
